དྲུག,12050,0.000640183641857576
ང,12037,0.0006394929873061943
མྱ,11952,0.0006349771690856222
རྐྱེན,11885,0.0006314176417823478
སུམ,11784,0.0006260517871908444
ཞི,11783,0.0006259986599176612
བུའི,11734,0.0006233954235316843
སྔོན,11667,0.0006198358962284098
ག,11601,0.0006163294961983185
ཕྲག,11501,0.0006110167688799984
བཟོད,11170,0.0005934316414563588
བགྱིད,11120,0.0005907752777971987
མཆོད,11070,0.0005881189141380387
ཅག,11044,0.0005867376050352754
འོང,10961,0.0005823280413610697
སླད,10932,0.0005807873504387569
སྒོ,10917,0.0005799904413410088
འཕྲུལ,10855,0.0005766965504036504
དྲི,10796,0.0005735620412858415
ཉོན,10776,0.0005724994958221774
ཀ,10774,0.0005723932412758111
པོར,10758,0.0005715432049048798
བསོད,10739,0.000570533786714399
ཐར,10697,0.0005683024412407046
སྙེད,10623,0.0005643710230251477
གོས,10558,0.0005609177502682396
དཔའི,10366,0.0005507173138170649
སྲིད,10345,0.0005496016410802177
རི,10288,0.0005465733865087752
ཏན,10287,0.0005465202592355921
རེ,10233,0.0005436513864836991
ཉེས,10227,0.0005433326228446
ལྟུང,10222,0.0005430669864786839
ཡོན,10189,0.0005413137864636383
དཔལ,10029,0.000532813422754326
སམ,9986,0.0005305289500074484
དྲན,9977,0.0005300508045487997
མིག,9942,0.0005281913499873876
སྨོན,9899,0.00052590687724051
བཟང,9793,0.0005202753862830906
རུང,9777,0.0005194253499121594
ཐེག,9726,0.0005167158589798162
ཤི,9722,0.0005165033498870833
མོངས,9661,0.000513262586222908
ད,9615,0.0005108187316564807
དཔག,9590,0.0005094905498269007
མར,9553,0.0005075248407191222
བྲམ,9543,0.0005069935679872903
ཁོ,9464,0.0005027965134058173
ཏོག,9234,0.0004905772405736811
འཇིགས,9181,0.0004877614950949714
སྨྲ,9130,0.0004850520041626281
ཆུ,9125,0.0004847863677967121
སྦྱོར,9068,0.00048175811322526965
བློ,9059,0.00048127996776662084
ཆུང,9029,0.0004796861495711248
བསྙེན,8870,0.00047123891313499575
ལེན,8741,0.0004643854948943628
ཟེར,8719,0.0004632166948843324
ཡན,8684,0.00046135724032292033
འདྲ,8609,0.0004573726948341802
མོས,8593,0.000456522658463249
གྲོང,8503,0.0004517412038767609
སློབ,8502,0.00045168807660357765
སྨིན,8479,0.000450466149320364
ལན,8434,0.00044807542202712
ནོར,8433,0.00044802229475393677
བདུན,8327,0.00044239080379651743
འགྲུས,8327,0.00044239080379651743
འོངས,8254,0.00043851251285414376
ཟག,8172,0.0004341560764531212
ཉི,8154,0.0004331997855358236
ལྷག,8069,0.0004286839673152515
མཁའ,7969,0.00042337123999693137
རྣ,7919,0.0004207148763377713
རྗེ,7849,0.0004169959672149472
དྭ,7841,0.0004165709490294816
རིའི,7827,0.00041582716720491676
ཏིའི,7798,0.00041428647628260394
ཚངས,7785,0.00041359582173122235
བཞུགས,7707,0.0004094518944229326
རིང,7701,0.0004091331307838334
ནམས,7693,0.0004087081125983678
ཐབས,7675,0.00040775182168107017
སྦྱོང,7649,0.0004063705125783069
མཐར,7610,0.0004042985489241621
གནོད,7608,0.0004041922943777957
ཟས,7599,0.0004037141489191469
སྤྱད,7590,0.00040323600346049807
མིང,7586,0.0004030234943677653
རྟོགས,7572,0.00040227971254320046
རྙེད,7543,0.0004007390216208876
ཕན,7534,0.0004002608761622388
ཁྱེར,7488,0.00039781702159581153
ཁང,7480,0.00039739200341034595
བྱར,7454,0.0003960106943075827
བདེན,7437,0.00039510753066346826
བསླབ,7396,0.000392929312462957
དབེན,7357,0.00039085734880881217
གྲོལ,7319,0.0003888385124278505
ངེས,7282,0.00038687280332007205
ཁྱབ,7281,0.0003868196760468889
དཔེར,7269,0.00038618214876869045
ཕུང,7261,0.0003857571305832248
བསྐལ,7246,0.0003849602214854768
བའོ,7236,0.0003844289487536448
བདུད,7218,0.0003834726578363472
ནུས,7217,0.00038341953056316396
མཚོ,7136,0.00037911622143532465
འཇམ,7098,0.000377097385054363
ལོག,6958,0.0003696595668087148
ཡས,6839,0.0003633374212999139
ཆུད,6768,0.0003595653849039066
སྤངས,6747,0.00035844971216705937
སྲོག,6712,0.0003565902576056473
ཟླ,6712,0.0003565902576056473
པའམ,6706,0.0003562714939665481
གཞི,6704,0.0003561652394201817
བཅད,6693,0.0003555808394151665
སྲུང,6661,0.00035388076667330405
རྫུ,6632,0.0003523400757509912
དབྱིངས,6626,0.000352021312111892
བཤད,6619,0.0003516494211996096
ངས,6582,0.00034968371209183113
ཉམས,6574,0.0003492586939063655
ཤཱ,6559,0.0003484617848086175
སྡེ,6559,0.0003484617848086175
གསུངས,6548,0.0003478773848036023
བཟུང,6542,0.00034755862116450306
བུར,6538,0.00034734611207177027
བརྟན,6467,0.000343574075675763
བྱམས,6455,0.00034293654839756457
སྐུ,6368,0.00033831447563062607
སོར,6366,0.0003382082210842596
ཟེ,6341,0.0003368800392546796
སྡིག,6287,0.00033401116650278676
ཆད,6285,0.0003339049119564203
མདོ,6273,0.00033326738467822194
རྐང,6250,0.0003320454573950083
སྐྱེད,6229,0.0003309297846581611
སོགས,6227,0.0003308235301117947
གཞོན,6215,0.00033018600283359626
རློམ,6213,0.00033007974828722986
སྤོང,6192,0.00032896407555038263
འདུལ,6184,0.000328539057364917
གྲོས,6145,0.00032646709371077215
རྒྱུན,6045,0.000321154366392452
ཟ,5941,0.00031562912998139907
ཚལ,5936,0.00031536349361548305
ཆ,5881,0.000312441493590407
ཟབ,5786,0.00030739440263800286
ཁྱེད,5776,0.0003068631299061709
བཀུར,5739,0.00030489742079839243
ལྷན,5734,0.0003046317844324764
མཆེད,5729,0.0003043661480665604
ཀྱེ,5686,0.00030208167531968277
ཐོགས,5634,0.00029931905711415627
གཞག,5615,0.00029830963892367543
ལུང,5484,0.0002913499661366761
ཅུ,5444,0.000289224875209348
ཆེས,5443,0.00028917174793616484
བོས,5441,0.0002890654933897984
མུ,5399,0.000286834147916104
དམྱལ,5352,0.0002843371660764935
མྱིག,5350,0.0002842309115301271
སྦྱར,5339,0.0002836465115251119
བཏང,5250,0.00027891818421180696
བསྒོམ,5240,0.0002783869114799749
གསེར,5232,0.00027796189329450934
བསྐོར,5211,0.0002768462205576621
བགྱིས,5163,0.00027429611144486846
ཁྲི,5152,0.00027371171143985326
འདིར,5133,0.0002727022932493724
དོག,5097,0.00027078971141477714
བག,5092,0.00027052407504886113
སྲས,5078,0.00026978029322429636
དགས,5021,0.00026675203865285385
གཏོང,4982,0.000264680074998709
འཚོ,4946,0.0002627674931641138
གེ,4946,0.0002627674931641138
སྨན,4942,0.00026255498407138094
མཉན,4926,0.0002617049477004497
ལྡོག,4892,0.0002598986204122209
ནད,4891,0.00025984549313903766
འཐོབ,4849,0.00025761414766534325
ནུ,4838,0.000257029747660328
བུད,4837,0.00025697662038714483
རིམ,4826,0.0002563922203821296
གཟུངས,4819,0.0002560203294698472
འཆི,4815,0.00025580782037711437
མས,4798,0.000254904656733
གཏོགས,4791,0.00025453276582071757
སྒྱུ,4790,0.00025447963854753435
གཟུང,4789,0.0002544265112743512
ཚིགས,4774,0.00025362960217660313
འདྲེས,4767,0.0002532577112643207
བླངས,4747,0.0002521951658006567
བལྟ,4724,0.0002509732385174431
རྡུལ,4716,0.00025054822033197745
སྣའི,4709,0.00025017632941969504
བྱད,4683,0.0002487950203169318
བསམས,4649,0.00024698869302870296
མོའི,4649,0.00024698869302870296
པད,4638,0.00024640429302368776
གསལ,4596,0.0002441729475499933
བའམ,4566,0.00024257912935449726
ཆེའི,4546,0.00024151658389083322
རྩེ,4524,0.0002403477838808028
ཐོག,4520,0.00024013527478807
ལྕེའི,4519,0.0002400821475148868
འཐུན,4512,0.0002397102566026044
ཀཽ,4505,0.00023933836569032198
རླུང,4500,0.00023907272932440597
དཀའ,4483,0.00023816956568029155
ཐུབ,4452,0.00023652262021161232
མཛེས,4414,0.00023450378383065064
དགུ,4409,0.00023423814746473465
ཁོང,4399,0.00023370687473290262
སྔ,4377,0.0002325380747228722
མཐུན,4367,0.0002320068019910402
རྒྱན,4363,0.0002317942928983074
ཐུགས,4358,0.00023152865653239138
འཚང,4337,0.00023041298379554415
ཏ,4325,0.00022977545651734572
མཚམས,4301,0.0002285004019609489
དཔོན,4284,0.00022759723831683448
སྤྲིན,4277,0.00022722534740455207
མཐུ,4261,0.00022637531103362086
གྲུབ,4260,0.00022632218376043766
དྲང,4244,0.00022547214738950644
འཕེལ,4229,0.0002246752382917584
བསྒྲུབ,4219,0.0002241439655599264
སྤྲུལ,4185,0.00022233763827169756
འོག,4145,0.0002202125473443695
ཁྱེའུ,4143,0.0002201062927980031
ཅིར,4120,0.00021888436551478947
བུས,4119,0.00021883123824160627
ཐག,4111,0.00021840622005614066
ཞབས,4109,0.00021829996550977424
གསུང,4094,0.00021750305641202622
ཁྲག,4077,0.0002165998927679118
མྱོང,4071,0.0002162811291288126
ཆར,4070,0.0002162280018556294
མཁན,4058,0.00021559047457743097
བཞག,4053,0.00021532483821151498
མགོ,4038,0.00021452792911376696
སྲེད,3997,0.0002123497109132557
གཅོད,3996,0.0002122965836400725
གླིང,3988,0.0002118715654546069
ལྷུང,3983,0.00021160592908869087
འདིས,3976,0.00021123403817640846
བརྒྱན,3966,0.00021070276544457646
གཉེན,3940,0.00020932145634181324
ཕྲ,3939,0.00020926832906863001
སྡང,3937,0.00020916207452226362
གཟིགས,3936,0.00020910894724908042
སྒོམ,3908,0.00020762138359995078
སྤྱན,3850,0.0002045400017553251
གསོ,3843,0.00020416811084304269
འགག,3843,0.00020416811084304269
ཕྱེ,3819,0.00020289305628664586
འོན,3810,0.00020241491082799705
དྲུང,3786,0.00020113985627160023
ལོངས,3783,0.0002009804744520506
བཀོད,3782,0.0002009273471788674
སེང,3778,0.00020071483808613462
ཀླུང,3741,0.00019874912897835617
ངམ,3730,0.00019816472897334094
མཚུངས,3710,0.0001971021835096769
སྙན,3708,0.0001969959289633105
རིས,3663,0.00019460520167006645
སྐབས,3654,0.00019412705621141765
ཕྲེང,3636,0.00019317076529412
བཅུའི,3630,0.00019285200165502082
མུག,3629,0.00019279887438183762
སྤང,3577,0.00019003625617631116
ཕུན,3567,0.00018950498344447913
གཙུག,3565,0.00018939872889811273
སྤོས,3560,0.00018913309253219671
སྒྲུབ,3544,0.0001882830561612655
གཏི,3543,0.0001882299288880823
སྟེང,3532,0.00018764552888306707
འགོག,3520,0.00018700800160486867
ཟིན,3518,0.00018690174705850228
གྲགས,3504,0.00018615796523393746
གཡོ,3481,0.00018493603795072383
རྡོ,3461,0.0001838734924870598
ཡིས,3458,0.00018371411066751017
འབྱིན,3449,0.00018323596520886137
མྱུར,3421,0.00018174840155973172
ནུབ,3401,0.00018068585609606772
གམ,3400,0.00018063272882288452
མཁའི,3340,0.00017744509243189244
དབྱངས,3319,0.0001763294196950452
ཕུལ,3309,0.00017579814696321318
སྟན,3299,0.00017526687423138117
བརྟགས,3290,0.00017478872877273237
གླང,3272,0.00017383243785543473
ངའི,3268,0.00017361992876270194
སྒྱུར,3247,0.0001725042560258547
འཁོད,3241,0.0001721854923867555
ཆེར,3229,0.0001715479651085571
དགོངས,3227,0.00017144171056219067
གཙང,3226,0.00017138858328900747
དོང,3226,0.00017138858328900747
ངག,3214,0.00017075105601080907
འབྱེད,3190,0.00016947600145441222
ཁྱད,3173,0.0001685728378102978
འདའ,3171,0.0001684665832639314
སྲོང,3164,0.000168094692351649
བགྱིའོ,3162,0.0001679884378052826
དབུས,3161,0.00016793531053209938
སྐྱོན,3146,0.00016713840143435136
གྲོ,3115,0.00016549145596567213
འབྲེལ,3104,0.00016490705596065692
མིན,3099,0.0001646414195947409
སའི,3080,0.00016363200140426007
ཕོ,3068,0.00016299447412606167
ཡོ,3055,0.00016230381957468005
བབ,3047,0.00016187880138921444
ཕྱུང,3032,0.00016108189229146642
ཚོང,3025,0.000160710001379184
གཏམ,3015,0.000160178728647352
གནང,3010,0.000159913092281436
བཅུག,3009,0.0001598599650082528
རྒྱུད,3004,0.00015959432864233678
མོད,2995,0.00015911618318368797
བཟེད,2986,0.00015863803772503917
གདུང,2976,0.00015810676499320713
བཅིངས,2970,0.00015778800135410795
བཏབ,2961,0.00015730985589545912
ཚོལ,2956,0.00015704421952954313
བཤེས,2947,0.00015656607407089432
སྔར,2947,0.00015656607407089432
བཟའ,2933,0.0001558222922463295
ཐེ,2927,0.00015550352860723029
ཅང,2904,0.00015428160132401666
དོར,2904,0.00015428160132401666
དཀྱིལ,2902,0.00015417534677765024
མགོན,2896,0.00015385658313855105
སླར,2891,0.00015359094677263503
ཞེན,2889,0.00015348469222626864
མདུན,2874,0.00015268778312852062
ཤར,2872,0.0001525815285821542
མཐོ,2871,0.000152528401308971
ཆུའི,2870,0.0001524752740357878
དྲིས,2841,0.00015093458311347496
གདོན,2838,0.00015077520129392537
སྐྱོང,2833,0.00015050956492800935
ཡངས,2825,0.00015008454674254374
མངའ,2805,0.0001490220012788797
འབར,2805,0.0001490220012788797
གར,2804,0.0001489688740056965
རྟ,2790,0.0001482250921811317
ཁྲིག,2781,0.00014774694672248288
བརྩམས,2775,0.00014742818308338367
བཏགས,2773,0.00014732192853701728
ནགས,2755,0.00014636563761971966
དཀར,2746,0.00014588749216107083
གྲོགས,2721,0.0001445593103314908
འཁྲུགས,2714,0.0001441874194192084
གདགས,2713,0.0001441342921460252
ཚ,2712,0.000144081164872842
མཛོད,2705,0.0001437092739605596
བཟངས,2705,0.0001437092739605596
སེར,2699,0.00014339051032146038
འདིའི,2687,0.00014275298304326195
མྱིང,2686,0.00014269985577007875
བམ,2683,0.00014254047395052916
འགའ,2673,0.00014200920121869716
ཤུ,2656,0.00014110603757458271
སྣོད,2653,0.00014094665575503312
གདུགས,2648,0.0001406810193891171
བྱིས,2644,0.00014046851029638432
ལངས,2639,0.0001402028739304683
བོའི,2620,0.00013919345573998746
རྒ,2616,0.00013898094664725467
འབུམ,2615,0.00013892781937407147
སྨོས,2612,0.00013876843755452185
འཆད,2608,0.00013855592846178906
ཕྱུག,2605,0.00013839654664223944
སྤོབས,2602,0.00013823716482268985
ལྷགས,2572,0.0001366433466271938
འཛམ,2564,0.0001362183284417282
དགོས,2543,0.00013510265570488097
བརྟེན,2531,0.00013446512842668254
འགྲིབ,2516,0.00013366821932893453
སྒྲིབ,2514,0.00013356196478256813
ལྕེ,2501,0.0001328713102311865
ངུ,2501,0.0001328713102311865
ཟེའི,2498,0.0001327119284116369
དཔས,2486,0.0001320744011334385
སྐྱབས,2482,0.0001318618920407057
རྗེའི,2477,0.00013159625567478968
སར,2464,0.00013090560112340806
མཆི,2451,0.00013021494657202646
གེའི,2450,0.00013016181929884326
ཟིལ,2441,0.00012968367384019443
ཀླུ,2422,0.00012867425564971362
ཐལ,2410,0.0001280367283715152
འདྲེན,2397,0.00012734607382013357
བསྒོ,2394,0.00012718669200058398
བོར,2386,0.00012676167381511837
རམ,2383,0.00012660229199556875
དན,2378,0.00012633665562965276
གཞལ,2367,0.00012575225562463753
ཉིན,2352,0.0001249553465268895
ནུར,2350,0.00012484909198052312
བསྔགས,2340,0.0001243178192486911
ཡུན,2338,0.0001242115647023247
ཕྱེད,2338,0.0001242115647023247
ཞལ,2338,0.0001242115647023247
འབབ,2331,0.00012383967379004228
གཟི,2308,0.00012261774650682865
མལ,2304,0.00012240523741409586
བློན,2297,0.00012203334650181345
ཅུང,2295,0.00012192709195544704
བལྟའོ,2291,0.00012171458286271424
འདོན,2290,0.00012166145558953104
བསྒྲུབས,2290,0.00012166145558953104
སྟེགས,2286,0.00012144894649679823
ཉལ,2286,0.00012144894649679823
ཐུག,2275,0.00012086454649178302
གོང,2257,0.0001199082555744854
མིའི,2232,0.00011858007374490536
ཞག,2230,0.00011847381919853896
མདོག,2224,0.00011815505555943975
ཀླུའི,2218,0.00011783629192034054
བརྟག,2218,0.00011783629192034054
སྡོམ,2214,0.00011762378282760773
རྗོད,2208,0.00011730501918850853
ནན,2207,0.00011725189191532532
འོ,2204,0.00011709251009577573
འཇོག,2191,0.0001164018555443941
ཞུས,2189,0.00011629560099802771
ཤཱཀྱ,2184,0.00011602996463211169
རྨི,2168,0.00011517992826118048
དུད,2147,0.00011406425552433324
རྩོད,2143,0.00011385174643160044
རྫས,2134,0.00011337360097295163
ལོགས,2129,0.00011310796460703562
སྲིན,2123,0.00011278920096793642
མཽད,2116,0.00011241731005565401
གཱའི,2116,0.00011241731005565401
སྨད,2103,0.00011172665550427238
ཆོ,2102,0.00011167352823108919
བསྔོ,2098,0.00011146101913835638
དཔེ,2093,0.00011119538277244038
ཡབ,2085,0.00011077036458697477
གུས,2079,0.00011045160094787556
དགོད,2078,0.00011039847367469236
བརྗིད,2076,0.00011029221912832595
སྔགས,2071,0.00011002658276240995
ཚུན,2065,0.00010970781912331074
བསྒོམས,2053,0.00010907029184511232
རླབས,2004,0.00010646705545913546
འཁྲུག,2001,0.00010630767363958586
བསྟོད,1999,0.00010620141909321945
མཚར,1993,0.00010588265545412025
བྲང,1984,0.00010540450999547143
ཤེད,1983,0.00010535138272228823
ཡ,1975,0.00010492636453682262
ཚོམ,1972,0.00010476698271727301
ལོན,1962,0.000104235709985441
ཨ,1952,0.000103704437253609
འཕོས,1944,0.00010327941906814337
ཨུ,1941,0.00010312003724859378
བཞིའི,1935,0.00010280127360949457
དྲ,1933,0.00010269501906312817
རས,1929,0.00010248250997039535
འགྲུབ,1925,0.00010227000087766255
སོའི,1924,0.00010221687360447935
དགོན,1921,0.00010205749178492974
བརྙན,1914,0.00010168560087264733
བསྟེན,1912,0.00010157934632628094
ཞུ,1911,0.00010152621905309774
འདབ,1894,0.00010062305540898331
བསགས,1894,0.00010062305540898331
ཕམ,1886,0.0001001980372235177
སྦོམ,1874,0.00009956050994531929
བུའམ,1871,0.00009940112812576968
མུན,1851,0.00009833858266210565
སྐྲག,1847,0.00009812607356937285
བརླབས,1842,0.00009786043720345684
གུད,1838,0.00009764792811072404
དབྱེ,1833,0.00009738229174480804
བགོས,1827,0.00009706352810570882
གཽ,1816,0.00009647912810069361
འཐབ,1811,0.00009621349173477761
དབུལ,1808,0.000096054109915228
ལི,1808,0.000096054109915228
འགྲོའོ,1807,0.0000960009826420448
ལོང,1805,0.0000958947280956784
འཆར,1801,0.00009568221900294559
ཏམ,1799,0.00009557596445657918
དཀོན,1789,0.00009504469172474718
བཅའ,1785,0.00009483218263201437
རྣལ,1783,0.00009472592808564796
ཁབ,1782,0.00009467280081246477
རུས,1773,0.00009419465535381595
དབུགས,1766,0.00009382276444153354
བསྡུས,1765,0.00009376963716835034
